id,name,category,type,calories,protein,carbs,fat,fiber,price,image,swiggyUrl,zomatoUrl,description,benefits,health_score
vellayappam---chef-special-44b699,Vellayappam - Chef Special,breakfast,veg,112,31,6,53,8,715,https://images.unsplash.com/photo-1723532290?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Vellayappam+-+Chef+Special,https://www.zomato.com/search?q=Vellayappam+-+Chef+Special,"Vellayappam - Chef Special — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,4
gobhi-paratha---chef-special-1166-5e3544,Gobhi Paratha - Chef Special 1166,breakfast,veg,129,31,1,19,3,800,https://images.unsplash.com/photo-1936726460?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Gobhi+Paratha+-+Chef+Special+1166,https://www.zomato.com/search?q=Gobhi+Paratha+-+Chef+Special+1166,"Gobhi Paratha - Chef Special 1166 — delicious veg dish, popular in its region.",Low calorie|High protein,4
sundal---signature-534-e1344e,Sundal - Signature 534,dinner,veg,111,30,4,36,10,550,https://images.unsplash.com/photo-1247738538?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Sundal+-+Signature+534,https://www.zomato.com/search?q=Sundal+-+Signature+534,"Sundal - Signature 534 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,4
gobhi-paratha---family-recipe-1109-89102c,Gobhi Paratha - Family Recipe 1109,breakfast,veg,286,30,11,52,7,490,https://images.unsplash.com/photo-1189788008?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Gobhi+Paratha+-+Family+Recipe+1109,https://www.zomato.com/search?q=Gobhi+Paratha+-+Family+Recipe+1109,"Gobhi Paratha - Family Recipe 1109 — delicious veg dish, popular in its region.",High protein|High fiber,4
chicken-spring-roll---chef-special-eabffd,Chicken Spring Roll - Chef Special,lunch,non-veg,221,30,21,45,5,361,https://images.unsplash.com/photo-1857059506?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Spring+Roll+-+Chef+Special,https://www.zomato.com/search?q=Chicken+Spring+Roll+-+Chef+Special,"Chicken Spring Roll - Chef Special — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,4
crab-masala---restaurant-112356,Crab Masala - Restaurant,dinner,non-veg,263,30,10,28,1,885,https://images.unsplash.com/photo-1814803784?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Crab+Masala+-+Restaurant,https://www.zomato.com/search?q=Crab+Masala+-+Restaurant,"Crab Masala - Restaurant — delicious non-veg dish, popular in its region.",High protein,4
methi-thepla---family-recipe-6c6a18,Methi Thepla - Family Recipe,snack,veg,570,29,26,9,14,139,https://images.unsplash.com/photo-1630864579?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Methi+Thepla+-+Family+Recipe,https://www.zomato.com/search?q=Methi+Thepla+-+Family+Recipe,"Methi Thepla - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
hyderabadi-biryani---street-style-877-821802,Hyderabadi Biryani - Street Style 877,lunch,non-veg,706,29,13,9,14,1172,https://images.unsplash.com/photo-1907921778?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hyderabadi+Biryani+-+Street+Style+877,https://www.zomato.com/search?q=Hyderabadi+Biryani+-+Street+Style+877,"Hyderabadi Biryani - Street Style 877 — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,4
onion-rings---chef-special-ad42c4,Onion Rings - Chef Special,dinner,veg,710,29,18,7,10,897,https://images.unsplash.com/photo-1216948304?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Onion+Rings+-+Chef+Special,https://www.zomato.com/search?q=Onion+Rings+-+Chef+Special,"Onion Rings - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
chicken-lollipop---home-style-c6b477,Chicken Lollipop - Home Style,dinner,non-veg,232,28,13,53,20,97,https://images.unsplash.com/photo-1546025452?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Chicken+Lollipop+-+Home+Style,https://www.zomato.com/search?q=Chicken+Lollipop+-+Home+Style,"Chicken Lollipop - Home Style — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,4
peas-pulao---family-recipe-1123-ef003e,Peas Pulao - Family Recipe 1123,lunch,veg,339,28,117,1,15,736,https://images.unsplash.com/photo-1120804790?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Peas+Pulao+-+Family+Recipe+1123,https://www.zomato.com/search?q=Peas+Pulao+-+Family+Recipe+1123,"Peas Pulao - Family Recipe 1123 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
paneer-tikka-masala---home-style-ccd860,Paneer Tikka Masala - Home Style,dinner,veg,786,28,14,7,5,656,https://images.unsplash.com/photo-1711942490?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Paneer+Tikka+Masala+-+Home+Style,https://www.zomato.com/search?q=Paneer+Tikka+Masala+-+Home+Style,"Paneer Tikka Masala - Home Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
paneer-lababdar---classic-ec4a3b,Paneer Lababdar - Classic,snack,veg,146,28,21,51,1,581,https://images.unsplash.com/photo-1088777745?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Paneer+Lababdar+-+Classic,https://www.zomato.com/search?q=Paneer+Lababdar+-+Classic,"Paneer Lababdar - Classic — delicious veg dish, popular in its region.",Low calorie|High protein,4
masala-idli---street-style-8845dc,Masala Idli - Street Style,breakfast,veg,399,27,12,5,18,92,https://images.unsplash.com/photo-1951330101?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Masala+Idli+-+Street+Style,https://www.zomato.com/search?q=Masala+Idli+-+Street+Style,"Masala Idli - Street Style — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
hummus---chef-special-8c6e79,Hummus - Chef Special,snack,veg,217,27,43,2,14,849,https://images.unsplash.com/photo-1298290317?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hummus+-+Chef+Special,https://www.zomato.com/search?q=Hummus+-+Chef+Special,"Hummus - Chef Special — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber|Low fat,4
dal-makhani---classic-663ea6,Dal Makhani - Classic,dinner,veg,256,27,146,7,10,449,https://images.unsplash.com/photo-1690220405?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Dal+Makhani+-+Classic,https://www.zomato.com/search?q=Dal+Makhani+-+Classic,"Dal Makhani - Classic — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
peda---restaurant-633-839035,Peda - Restaurant 633,dinner,veg,557,27,28,4,4,426,https://images.unsplash.com/photo-1562529105?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Peda+-+Restaurant+633,https://www.zomato.com/search?q=Peda+-+Restaurant+633,"Peda - Restaurant 633 — delicious veg dish, popular in its region.",High protein|Low fat,4
semiya-upma-94db65,Semiya Upma,breakfast,veg,163,27,18,33,3,627,https://images.unsplash.com/photo-1503050170?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Semiya+Upma,https://www.zomato.com/search?q=Semiya+Upma,Semiya Upma - delicious regional specialty.,Low calorie|High protein,4
bajji---family-recipe-030710,Bajji - Family Recipe,dinner,veg,894,26,4,10,9,203,https://images.unsplash.com/photo-1418369827?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bajji+-+Family+Recipe,https://www.zomato.com/search?q=Bajji+-+Family+Recipe,"Bajji - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
caesar-salad---home-style-800-d11f3c,Caesar Salad - Home Style 800,lunch,veg,175,26,97,4,6,213,https://images.unsplash.com/photo-1039134722?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Caesar+Salad+-+Home+Style+800,https://www.zomato.com/search?q=Caesar+Salad+-+Home+Style+800,"Caesar Salad - Home Style 800 — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber|Low fat,4
kadhi-pakora---home-style-405579,Kadhi Pakora - Home Style,lunch,veg,155,26,6,58,0,441,https://images.unsplash.com/photo-1065021111?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kadhi+Pakora+-+Home+Style,https://www.zomato.com/search?q=Kadhi+Pakora+-+Home+Style,"Kadhi Pakora - Home Style — delicious veg dish, popular in its region.",Low calorie|High protein,4
bombay-biryani---street-style-f123b0,Bombay Biryani - Street Style,lunch,non-veg,458,25,7,10,20,902,https://images.unsplash.com/photo-1362717962?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bombay+Biryani+-+Street+Style,https://www.zomato.com/search?q=Bombay+Biryani+-+Street+Style,"Bombay Biryani - Street Style — delicious non-veg dish, popular in its region.",High protein|High fiber|Low fat,4
malabar-biryani---restaurant-dc6f5c,Malabar Biryani - Restaurant,lunch,non-veg,128,25,81,3,12,769,https://images.unsplash.com/photo-1518957568?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malabar+Biryani+-+Restaurant,https://www.zomato.com/search?q=Malabar+Biryani+-+Restaurant,"Malabar Biryani - Restaurant — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber|Low fat,4
bombay-biryani---street-style-427-154d84,Bombay Biryani - Street Style 427,lunch,non-veg,90,25,1,30,3,921,https://images.unsplash.com/photo-1976901065?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bombay+Biryani+-+Street+Style+427,https://www.zomato.com/search?q=Bombay+Biryani+-+Street+Style+427,"Bombay Biryani - Street Style 427 — delicious non-veg dish, popular in its region.",Low calorie|High protein,4
pad-thai---classic-20df14,Pad Thai - Classic,lunch,veg,218,25,10,53,0,305,https://images.unsplash.com/photo-1674922021?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pad+Thai+-+Classic,https://www.zomato.com/search?q=Pad+Thai+-+Classic,"Pad Thai - Classic — delicious veg dish, popular in its region.",Low calorie|High protein,4
hakka-noodles---signature-f42c8c,Hakka Noodles - Signature,lunch,veg,262,24,60,4,18,499,https://images.unsplash.com/photo-1534770269?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Hakka+Noodles+-+Signature,https://www.zomato.com/search?q=Hakka+Noodles+-+Signature,"Hakka Noodles - Signature — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
mutton-curry---signature-c61f01,Mutton Curry - Signature,lunch,non-veg,246,24,8,18,10,774,https://images.unsplash.com/photo-1350071018?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Mutton+Curry+-+Signature,https://www.zomato.com/search?q=Mutton+Curry+-+Signature,"Mutton Curry - Signature — delicious non-veg dish, popular in its region.",Low calorie|High protein|High fiber,4
pakora---restaurant-1067-bbbfa9,Pakora - Restaurant 1067,dinner,veg,307,23,63,7,14,730,https://images.unsplash.com/photo-1502319340?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pakora+-+Restaurant+1067,https://www.zomato.com/search?q=Pakora+-+Restaurant+1067,"Pakora - Restaurant 1067 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
bhajia---classic-c12a35,Bhajia - Classic,snack,veg,90,23,136,3,10,413,https://images.unsplash.com/photo-1815682794?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Bhajia+-+Classic,https://www.zomato.com/search?q=Bhajia+-+Classic,"Bhajia - Classic — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber|Low fat,4
jalebi---chef-special-fb92e5,Jalebi - Chef Special,breakfast,veg,186,23,75,10,9,358,https://images.unsplash.com/photo-1140082405?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Jalebi+-+Chef+Special,https://www.zomato.com/search?q=Jalebi+-+Chef+Special,"Jalebi - Chef Special — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber|Low fat,4
rabri---family-recipe-b770a0,Rabri - Family Recipe,lunch,veg,323,23,8,38,5,796,https://images.unsplash.com/photo-1961198633?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Rabri+-+Family+Recipe,https://www.zomato.com/search?q=Rabri+-+Family+Recipe,"Rabri - Family Recipe — delicious veg dish, popular in its region.",High protein|High fiber,4
pav-bhaji---chef-special-712-c9f879,Pav Bhaji - Chef Special 712,snack,veg,531,22,16,1,9,255,https://images.unsplash.com/photo-1574519037?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Pav+Bhaji+-+Chef+Special+712,https://www.zomato.com/search?q=Pav+Bhaji+-+Chef+Special+712,"Pav Bhaji - Chef Special 712 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
egg-roll---chef-special-9bd41a,Egg Roll - Chef Special,lunch,non-veg,206,22,99,0,4,1160,https://images.unsplash.com/photo-1223695505?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Egg+Roll+-+Chef+Special,https://www.zomato.com/search?q=Egg+Roll+-+Chef+Special,"Egg Roll - Chef Special — delicious non-veg dish, popular in its region.",Low calorie|High protein|Low fat,4
chaas-buttermilk-14791c,Chaas (Buttermilk),breakfast,veg,336,22,71,9,0,128,https://images.unsplash.com/photo-1804373669?w=1400&h=900&fit=crop&q=90,https://www.swiggy.com/search?query=Chaas+(Buttermilk),https://www.zomato.com/search?q=Chaas+(Buttermilk),Chaas (Buttermilk) - delicious and popular dish.,High protein,4
kokum-saar---street-style-1069-ae6359,Kokum Saar - Street Style 1069,lunch,veg,335,21,115,10,18,1159,https://images.unsplash.com/photo-1667059027?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Kokum+Saar+-+Street+Style+1069,https://www.zomato.com/search?q=Kokum+Saar+-+Street+Style+1069,"Kokum Saar - Street Style 1069 — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
masala-milk---chef-special-27d06b,Masala Milk - Chef Special,lunch,veg,144,21,143,2,12,288,https://images.unsplash.com/photo-1172305895?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Masala+Milk+-+Chef+Special,https://www.zomato.com/search?q=Masala+Milk+-+Chef+Special,"Masala Milk - Chef Special — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber|Low fat,4
rajma-chawal---signature-d44224,Rajma Chawal - Signature,dinner,veg,150,21,43,4,10,1089,https://images.unsplash.com/photo-1707169170?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Rajma+Chawal+-+Signature,https://www.zomato.com/search?q=Rajma+Chawal+-+Signature,"Rajma Chawal - Signature — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber|Low fat,4
falafel---restaurant-50ea93,Falafel - Restaurant,lunch,veg,226,20,14,36,13,679,https://images.unsplash.com/photo-1067441983?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Falafel+-+Restaurant,https://www.zomato.com/search?q=Falafel+-+Restaurant,"Falafel - Restaurant — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,4
manchurian---restaurant-8aabe2,Manchurian - Restaurant,lunch,veg,127,19,11,31,11,998,https://images.unsplash.com/photo-1444691552?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Manchurian+-+Restaurant,https://www.zomato.com/search?q=Manchurian+-+Restaurant,"Manchurian - Restaurant — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,4
tom-yum-soup---chef-special-0b2571,Tom Yum Soup - Chef Special,dinner,veg,297,19,124,1,10,263,https://images.unsplash.com/photo-1552382906?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Tom+Yum+Soup+-+Chef+Special,https://www.zomato.com/search?q=Tom+Yum+Soup+-+Chef+Special,"Tom Yum Soup - Chef Special — delicious veg dish, popular in its region.",High protein|High fiber|Low fat,4
aloo-gobi---street-style-b7bef2,Aloo Gobi - Street Style,snack,veg,542,19,5,5,0,949,https://images.unsplash.com/photo-1444878281?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Aloo+Gobi+-+Street+Style,https://www.zomato.com/search?q=Aloo+Gobi+-+Street+Style,"Aloo Gobi - Street Style — delicious veg dish, popular in its region.",High protein|Low fat,4
cold-coffee---signature-2d5e7f,Cold Coffee - Signature,lunch,veg,159,18,10,50,14,1187,https://images.unsplash.com/photo-1337276126?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Cold+Coffee+-+Signature,https://www.zomato.com/search?q=Cold+Coffee+-+Signature,"Cold Coffee - Signature — delicious veg dish, popular in its region.",Low calorie|High protein|High fiber,4
tandoori-chicken---family-recipe-213-c60df5,Tandoori Chicken - Family Recipe 213,dinner,non-veg,341,18,2,49,3,442,https://images.unsplash.com/photo-1856757319?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Tandoori+Chicken+-+Family+Recipe+213,https://www.zomato.com/search?q=Tandoori+Chicken+-+Family+Recipe+213,"Tandoori Chicken - Family Recipe 213 — delicious non-veg dish, popular in its region.",High protein,4
phirni---chef-special-752-deedb7,Phirni - Chef Special 752,lunch,veg,274,17,19,54,20,545,https://images.unsplash.com/photo-1096278367?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Phirni+-+Chef+Special+752,https://www.zomato.com/search?q=Phirni+-+Chef+Special+752,"Phirni - Chef Special 752 — delicious veg dish, popular in its region.",High protein|High fiber,4
malpuri---street-style-337e9d,Malpuri - Street Style,breakfast,veg,331,17,25,36,14,753,https://images.unsplash.com/photo-1184016032?w=1920&h=1080&fit=crop&q=90,https://www.swiggy.com/search?query=Malpuri+-+Street+Style,https://www.zomato.com/search?q=Malpuri+-+Street+Style,"Malpuri - Street Style — delicious veg dish, popular in its region.",High protein|High fiber,4
